order_id,order_line,order_date,ship_date,customer_id,customer_name,customer_type,region,country,sku,quantity,negotiated_unit_price,total_line_value,order_status,priority
ORD-000523,3,2024-02-10,2024-02-13,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,19.44,19440.0,Shipped,Expedite
ORD-000322,4,2024-02-15,2024-03-25,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-dsPIC-0008,100,0.75,75.0,Shipped,Standard
ORD-000357,2,18-Sep-2024,2024-10-14,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MPF-0015,10000,7.59,75900.0,Shipped,Critical
ORD-000511,2,2025-11-14,2025-12-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,500,7.4,3700.0,Shipped,Expedite
ORD-000208,2,2024-03-17,2024-04-02,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-PIC32-0009,2500,26.42,66050.0,Shipped,Expedite
ORD-000416,4,2024-07-10,2024-07-31,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-WBZ-0011,10000,22.54,225400.0,Pending,Standard
ORD-000484,3,2025-05-23,2025-06-26,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,100,16.26,1626.0,Shipped,Standard
ORD-000114,2,2025-06-12,2025-07-23,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-PIC32-0010,2500,4.05,10125.0,Backordered,Standard
ORD-000107,1,2024-10-17,2024-10-30,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,18.53,4632.5,Pending,Critical
ORD-000415,2,03/13/2024,2024-03-23,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-WBZ-0012,2500,6.62,16550.0,Confirmed,Expedite
ORD-000095,1,2025-06-17,2025-06-25,CUST-1075,Rapid Solutions,OEM,Asia-Pacific,Singapore,CHIP-MCP-0008,100,19.86,1986.0,Shipped,Critical
ORD-000352,3,03/25/2024,2024-04-17,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0003,5000,16.27,81350.0,Confirmed,Standard
ORD-000006,1,2025-09-23,2025-10-06,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.47,37350.0,Shipped,Standard
ORD-000473,1,2025-07-28,2025-08-19,CUST-1054,Ultra Components,Distributor,Americas,Brazil,CHIP-PIC18-0010,500,16.33,6956.18,Shipped,Critical
ORD-000501,2,2025-09-13,2025-10-22,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-MPF-0010,500,15.87,7935.0,Confirmed,Standard
ORD-000125,3,2025-12-28,2026-01-27,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MPF-0015,500,7.41,3705.0,Shipped,Standard
ORD-000502,2,07/06/2024,2024-08-03,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-WBZ-0012,5000,7.21,36050.0,Confirmed,Expedite
ORD-000341,1,05/20/2024,2024-06-22,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC32-0003,250,9.28,2320.0,Pending,Expedite
ORD-000067,1,2025-09-25,2025-09-30,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,18.89,94450.0,Pending,Critical
ORD-000557,2,11/11/2024,2024-12-02,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-PIC18-0009,1000,31.17,31170.0,Backordered,Standard
ORD-000098,4,2025-07-18,2025-07-28,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-dsPIC-0006,10000,20.52,205200.0,Confirmed,Expedite
ORD-000166,5,2025-04-05,2025-04-26,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-MPF-0014,25,4.72,118.0,Cancelled,Expedite
ORD-000411,1,2025-09-09,2025-10-11,CUST-1050,Sigma Circuits,EMS,EMEA,Italy,CHIP-dsPIC-0007,100,8.75,875.0,Shipped,Critical
ORD-000187,1,2025-03-22,2025-05-02,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-dsPIC-0008,50,0.71,35.5,Cancelled,Critical
ORD-000179,2,2024-09-16,2024-10-19,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-dsPIC-0015,5000,13.28,66400.0,Cancelled,Expedite
ORD-000008,2,2025-11-20,2025-12-22,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-PIC32-0004,5000,47.37,236850.0,Shipped,Expedite
ORD-000524,1,03/09/2025,2025-04-07,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MCP-0004,50,15.46,773.0,Cancelled,Expedite
ORD-000223,2,2025-12-18,2026-01-07,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-dsPIC-0001,1000,34.03,34030.0,Shipped,Standard
ORD-000159,3,2024-06-25,2024-07-15,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-dsPIC-0002,250,0.56,117.4,Shipped,Standard
ORD-000336,1,02-Nov-2025,2025-11-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,19.6,4900.0,Shipped,Critical
ORD-000089,1,06/30/2024,2024-08-07,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MCP-0004,5000,15.99,79950.0,Confirmed,Critical
ORD-000117,1,22-Mar-2024,2024-04-30,CUST-1008,Jade Systems,EMS,Americas,Canada,CHIP-PIC18-0001,10,4.82,48.2,Confirmed,Standard
ORD-000425,2,10/19/2025,2025-11-14,CUST-1053,Sigma Systems,CM,APAC,China,CHIP-MCP-0007,2500,7.28,18200.0,Confirmed,Critical
ORD-000002,2,2024-03-17,2024-04-30,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0010,10000,4.51,45100.0,Cancelled,Critical
ORD-000127,1,2024-01-01,2024-01-11,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-WBZ-0001,100,27.98,2798.0,Confirmed,Expedite
ORD-000031,1,2025-07-02,2025-07-25,CUST-1008,Jade Systems,EMS,Americas,Canada,CHIP-PIC18-0001,25,5.12,128.0,Backordered,Standard
ORD-000445,1,25-Apr-2025,2025-05-17,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-MPF-0012,250,12.15,3037.5,Shipped,Expedite
ORD-000444,4,2025-01-05,2025-01-20,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,6.97,6970.0,Pending,Expedite
ORD-000253,1,2024-07-06,2024-08-04,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0002,5000,5.15,25750.0,Backordered,Expedite
ORD-000076,2,11/06/2025,2025-11-15,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-PIC32-0005,10000,52.09,520900.0,Cancelled,Critical
ORD-000575,1,07/28/2025,2025-09-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,500,20.77,10385.0,Confirmed,Standard
ORD-000500,4,01/09/2024,2024-01-10,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-PIC18-0008,250,16.12,4030.0,Cancelled,Standard
ORD-000342,2,2025-10-10,2025-10-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-PIC32-0005,10000,39.24,392400.0,Pending,Expedite
ORD-000356,2,2024-07-04,2024-08-17,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-MCP-0011,25,25.13,628.25,Shipped,Standard
ORD-000440,1,2025-01-20,2025-01-23,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-PIC18-0003,100,25.72,2572.0,Shipped,Standard
ORD-000139,1,2025-05-24,2025-07-02,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-PIC32-0002,1000,5.48,5480.0,Pending,Standard
ORD-000011,1,03/12/2025,2025-04-11,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,1000,4.47,4470.0,Shipped,Expedite
ORD-000178,1,2025-02-22,2025-03-04,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-dsPIC-0014,1000,32.58,32580.0,Shipped,Expedite
ORD-000397,2,2024-11-25,2024-12-31,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-PIC32-0010,500,3.8,1900.0,Shipped,Expedite
ORD-000238,2,2025-04-29,2025-05-21,CUST-1067,Jolt Dynamics,CM,Japan,Japan,CHIP-dsPIC-0012,10,6.95,69.5,Confirmed,Expedite
ORD-000228,1,2025-08-05,2025-08-16,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-PIC32-0002,50,5.31,265.5,Shipped,Standard
ORD-000568,1,2025-12-19,2026-01-11,CUST-1051,Bright Devices,EMS,Asia-Pacific,China,CHIP-WBZ-0014,1000,14.78,14780.0,Shipped,Critical
ORD-000379,2,2025-09-04,2025-10-08,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MCP-0012,5000,10.2,51000.0,Shipped,Standard
ORD-000166,4,2025-04-05,2025-04-26,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,1000,7.86,7860.0,Cancelled,Expedite
ORD-000304,2,02/02/2024,2024-03-04,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-dsPIC-0011,10000,33.92,339200.0,Cancelled,Standard
ORD-000400,2,2025-05-24,2025-06-06,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-MPF-0012,50,13.86,693.0,Shipped,Standard
ORD-000170,2,26-May-2025,2025-06-09,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-PIC18-0006,1000,15.13,15130.0,Confirmed,Critical
ORD-000084,2,2024-04-12,2024-04-30,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-dsPIC-0015,2500,13.31,33275.0,Pending,Critical
ORD-000183,5,2024-10-16,2024-11-06,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,18.96,189600.0,Pending,Critical
ORD-000539,2,08/23/2024,2024-08-30,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-dsPIC-0003,10000,6.88,68800.0,Shipped,Expedite
ORD-000314,4,2024-07-24,2024-08-15,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0013,250,6.79,1697.5,Cancelled,Standard
ORD-000432,1,2024-02-18,2024-03-08,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0005,50,3.21,160.5,Shipped,Critical
ORD-000517,2,2025-08-05,2025-08-08,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,50,4.67,233.5,Shipped,Standard
ORD-000529,2,24-May-2025,2025-06-01,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0008,5000,17.03,85150.0,Shipped,Critical
ORD-000535,2,01-May-2024,2024-05-11,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-dsPIC-0005,250,10.25,2562.5,Shipped,Expedite
ORD-000155,2,06/21/2025,2025-07-13,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.01,7010.0,Shipped,Critical
ORD-000438,1,04/10/2025,2025-05-05,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0011,250,30.1,7525.0,Pending,Standard
ORD-000324,1,2024-11-17,2024-11-25,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-WBZ-0001,100,29.25,2481.32,Shipped,Expedite
ORD-000277,4,2024-05-12,2024-06-26,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.55,37750.0,Confirmed,Expedite
ORD-000008,3,2025-11-20,2025-12-22,CUST-1003,Sigma Electronics,OEM,JP,Japan,CHIP-PIC32-0009,500,28.45,14225.0,Shipped,Expedite
ORD-000135,1,2025-12-09,2026-01-21,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MCP-0001,250,22.87,5717.5,Pending,Expedite
ORD-000217,1,2025-04-23,2025-05-21,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0005,2500,9.54,23850.0,Shipped,Expedite
ORD-000424,1,2024-02-27,2024-03-07,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-dsPIC-0001,10000,21.82,218200.0,Shipped,Standard
ORD-000376,4,2024-08-01,2024-08-26,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,25,16.92,423.0,Shipped,Expedite
ORD-000369,1,2025-03-02,2025-03-20,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,500,10.2,5100.0,Shipped,Expedite
ORD-000086,1,2024-11-28,2025-01-11,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,2500,7.15,17875.0,Confirmed,Critical
ORD-000119,2,2025-08-08,2025-09-18,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-PIC18-0004,10000,9.08,90800.0,Confirmed,Standard
ORD-000149,2,2025-02-04,2025-02-16,CUST-1055,Iris Electronics,OEM,Asia-Pacific,Taiwan,CHIP-MPF-0002,500,32.9,14404.02,Shipped,Standard
ORD-000017,1,05/16/2025,2025-05-26,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-PIC18-0008,25,15.49,387.25,Confirmed,Expedite
ORD-000241,1,21-Mar-2025,2025-03-23,CUST-1018,Echo Devices,OEM,EMEA,Israel,CHIP-MCP-0011,250,31.16,7790.0,Shipped,Expedite
ORD-000252,1,2025-02-20,2025-02-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,500,19.43,9237.63,Shipped,Standard
ORD-000491,1,02/03/2024,2024-02-04,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,25,4.63,115.75,Pending,Critical
ORD-000393,2,2024-01-07,2024-02-16,CUST-1045,Ultra Electronics,CM,Americas,Brazil,CHIP-WBZ-0009,50,10.96,548.0,Shipped,Expedite
ORD-000529,1,24-May-2025,2025-06-01,CUST-1000,Apex Semiconductor,OEM,AMER,United States,CHIP-dsPIC-0003,500,7.24,3620.0,Shipped,Critical
ORD-000515,2,2025-06-08,2025-07-14,CUST-1038,Rapid Semiconductor,Distributor,APAC,Taiwan,CHIP-PIC18-0002,5000,1.92,9600.0,Confirmed,Critical
ORD-000008,1,2025-11-20,2025-12-22,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MPF-0015,2500,14.36,35900.0,Shipped,Expedite
ORD-000243,1,2024-11-23,2024-12-17,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,250,7.25,1812.5,Pending,Standard
ORD-000344,3,07/12/2025,2025-07-19,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,5000,10.44,52200.0,Shipped,Standard
ORD-000049,2,2024-07-06,2024-08-19,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-MPF-0006,10000,0.74,7400.0,Cancelled,Critical
ORD-000398,5,06/20/2025,2025-07-02,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-PIC32-0007,10,26.97,269.7,Confirmed,Critical
ORD-000042,1,13-Apr-2024,2024-05-02,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-WBZ-0006,2500,32.76,81900.0,Cancelled,Expedite
ORD-000542,3,2025-05-19,2025-06-29,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-dsPIC-0011,1000,34.09,34090.0,Shipped,Standard
ORD-000036,2,2025-08-23,2025-08-30,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-MCP-0011,10000,30.18,301800.0,Shipped,Expedite
ORD-000018,1,11/29/2025,2025-12-03,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,500,6.9,3450.0,Shipped,Critical
ORD-000070,1,11/18/2025,2025-11-23,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-PIC32-0002,500,5.24,2620.0,Shipped,Standard
ORD-000096,2,2025-12-08,2026-01-08,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MCP-0003,250,5.26,1315.0,Confirmed,Standard
ORD-000322,1,2024-02-15,2024-03-25,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,100,17.74,1774.0,Shipped,Standard
ORD-000302,3,2024-05-30,2024-06-06,CUST-1026,Global Electronics,CM,Americas,Mexico,CHIP-MCP-0011,50,22.22,1111.0,Shipped,Critical
ORD-000219,1,2024-08-21,2024-09-05,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-dsPIC-0008,2500,0.71,1775.0,Pending,Standard
ORD-000215,1,05/25/2025,2025-06-28,CUST-1052,Sigma Semiconductor,EMS,Japan,Japan,CHIP-MCP-0005,2500,1.76,4400.0,Shipped,Expedite
ORD-000147,2,07/31/2024,2024-09-13,CUST-1041,Giga Semiconductor,Distributor,APAC,Singapore,CHIP-MPF-0016,50,16.91,845.5,Shipped,Expedite
ORD-000543,2,2024-01-16,2024-01-21,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-PIC32-0007,10,29.68,296.8,Pending,Expedite
ORD-000184,1,06/01/2024,2024-06-10,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,10000,9.86,98600.0,Confirmed,Expedite
ORD-000061,5,02/11/2025,2025-03-05,CUST-1040,Delta Systems,CM,APAC,India,CHIP-dsPIC-0008,100,0.69,69.0,Backordered,Expedite
ORD-000555,1,2025-07-04,2025-08-09,CUST-1011,Helix Dynamics,Distributor,AMER,Mexico,CHIP-PIC32-0006,25,7.28,182.0,Pending,Standard
ORD-000577,2,2024-01-01,2024-01-07,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-MPF-0015,500,8.08,4040.0,Confirmed,Standard
ORD-000252,4,2025-02-20,2025-02-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MCP-0003,5000,6.18,30900.0,Shipped,Standard
ORD-000512,1,2025-11-28,2025-12-19,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,19.99,49975.0,Shipped,Expedite
ORD-000443,1,08/25/2024,2024-09-07,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-PIC18-0012,10,25.01,250.1,Shipped,Standard
ORD-000106,1,2025-04-27,2025-04-29,CUST-1041,Giga Semiconductor,Distributor,APAC,Singapore,CHIP-WBZ-0015,5000,2.88,14400.0,Shipped,Critical
ORD-000281,4,2024-03-07,2024-03-28,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0002,250,16.56,4140.0,Shipped,Critical
ORD-000182,3,2024-01-05,2024-02-08,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-MPF-0003,10,16.64,166.4,Pending,Standard
ORD-000376,1,2024-08-01,2024-08-26,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,10000,16.1,161000.0,Shipped,Expedite
ORD-000131,2,2025-04-28,2025-06-08,CUST-1055,Iris Electronics,OEM,Asia-Pacific,Taiwan,CHIP-PIC32-0004,500,54.61,27305.0,Pending,Critical
ORD-000252,5,2025-02-20,2025-02-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,500,19.39,9695.0,Shipped,Standard
ORD-000305,2,2024-12-28,2025-01-25,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-WBZ-0015,250,4.01,1002.5,Shipped,Expedite
ORD-000365,3,2025-05-10,2025-06-04,CUST-1034,Omega Semiconductor,EMS,JP,Japan,CHIP-MCP-0007,5000,10.28,51400.0,Shipped,Standard
ORD-000209,1,2024-05-10,2024-05-14,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MCP-0004,25,14.67,366.75,Cancelled,Expedite
ORD-000475,2,2025-10-19,2025-11-12,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-PIC18-0010,50,22.58,1129.0,Shipped,Standard
ORD-000071,3,2025-07-06,2025-08-06,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0005,1000,2.01,2010.0,Confirmed,Standard
ORD-000013,1,10-Jan-2024,2024-02-11,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-PIC18-0006,1000,10.43,10430.0,Shipped,Expedite
ORD-000339,1,07/22/2025,2025-07-28,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,50,10.24,512.0,Cancelled,Expedite
ORD-000159,1,2024-06-25,2024-07-15,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-PIC18-0001,100,4.19,419.0,Shipped,Standard
ORD-000213,3,2024-01-23,2024-02-04,CUST-1072,Atlas Systems,OEM,AMER,United States,CHIP-WBZ-0002,500,16.76,8380.0,Pending,Standard
ORD-000010,1,2025-05-02,2025-05-09,CUST-1049,Omega Devices,OEM,Americas,Canada,CHIP-MPF-0010,25,20.01,500.25,Shipped,Critical
ORD-000319,1,2024-08-09,2024-08-11,CUST-1053,Sigma Systems,CM,APAC,China,CHIP-MCP-0007,25,8.11,202.75,Shipped,Critical
ORD-000323,3,06/16/2025,2025-07-15,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0013,5000,7.35,36750.0,Shipped,Standard
